Tweets,Score
"In Duterte war on Reds, Marcosâ€™ martial law survivors fall victims again  https://t.co/7xffK7Divf  https://t.co/Cmps5i5q8c",2
"Never again to Martial Law. Marcos-Duterte walang pinagkaiba. Tuta, diktador, mapang-api sa masa.  https://t.co/Ic2fekoUjA",2
WATCH: President Rodrigo Duterte questioned the competency of the Philippine Red Cross after numerous cases of false positives from their laboratories.   #workingPCOO #COVID19PH  https://t.co/JetCZIFIhG,0
PANOORIN: Kinuwestiyon ni Pangulong Rodrigo Duterte ang kakayahan ng Philippine Red Cross matapas lumabas na maraming kaso ng false positive sa COVID-19 mula sa kanilang laboratoryo.   #workingPCOO #COVID19PH  https://t.co/2DcmOmNV4Q,1
"sa mga ofw na bilib na bilib pa rin kay duterte, magsiuwi na kayo dito haha. galing na galing kayo sa poon niyo diba? uwi na kayo para naman maexperience niyo yung nararanasan namin dito.",2
UNTVNewsRescue: RT Pinayagan na ni Pangulong Rodrigo Duterte ang pilot testing ng limitadong face-to-face classes na gagawin sa 120 paaralan.  https://t.co/i4lKgWKxpm,0
UNTVNewsRescue: RT Kinuwestyon ni Pangulong Duterte ang pagkakaroon umano ng false positive test results sa COVID-19 ng ilang laboratoryo ng PH Red Cross.  https://t.co/UjykDQWXlL,0
"UNTVNewsRescue: RT President Rodrigo Duterte Addresses the Nation | September 20, 2021  WATCH:  https://t.co/Y0OkjbgJwT  https://t.co/n1Sknd2a20",0
Don't be surprised if it turns out to be Marcos-Duterte ticket.  Duterte is the instrument of the Marcoses to gain back MalacaÃ±ang. Wasn't that obvious from the start? Hope it doesn't happen. May the truth destroy the lies peddled by Marcos/DDS trolls. #NeverAgain,2
"HOOOOOOOOOH DUTERTE, AFP-PNP ANG TERRORISTA!",2
"ALERT: Hinarangan ng mga pulis ang mga kabataan na nagmamartsa pa-Liwasang Bonifacio na nananawagang tugunan ni Duterte ang pandemya, kaysa patahimikin mamamayan. Sa kabila ng mapayapang pakikipag-usap ay binomba sila ng tubig at marahas na binuwag.   #PNPBerdugo",1
"DUTERTE MARCOS WALANG PINAG-IBA, PAREHONG TUTA DIKTADOR PASISTA!!!     https://t.co/hEc7ipZRtA",2
"Well kung paguusapan ay si @MannyPacquiao sya yong langaw na tumuntong sa kalabaw ay mas mataas pa sa kalabaw, porke bigyan sya ng importansya ni #DutertePalpak ay parang ahas na tinuka ang kamay ni Duterte so dito pa lang ay makikita na ang tunay na kulay niya.",1
@Pepsicollagen @beaxoxxx @lenirobredo Isko = Duterte!!! MARK MY WORD!!!! Hindi lang nga siya marunong magpapatay.,2
"Hoping those who rants, condemn, criticize and call to oust Pres. Duterte should also run for presidency.",0
"Canada cutie kapag nanalo si Pacquiao, BBM, Duterte, or Go next election",0
"Let it serve as a reminder of solidarity that the masses ousted a tyrant in the past, and itâ€™s not just Duterte whoâ€™s capable of repeating history.   Statement by Franchesca Terese Salvador, Pamela Mae Tagle, and Putri Layla Wadi Pub by Jax Figarola",1
"Sa Commission on Human Rights na magsasagawa ng programa ang @PAHRAhr matapos silang harangin sa Welcome Rotonda.  Tuloy ang programa para manawagang ""Never Again to Duterte, Never Again to Marcos"" mamayang 4-6pm. (Screenshot from Christian Gultia) | via @JervisManahan  https://t.co/ErLsHpNnTu",1
 https://t.co/6a3Zs3p3CD         Atty Duterte is lawyering for his people-the chinese  https://t.co/uSUlSGZxsX,1
"""[T]he stakes are high in the 2022 elections, for Duterte and the country. Now is an opportune time to review and to reconsider the lessons of 1972."" #Opinion #ThoughtLeaders #PHVote #WeDecide   https://t.co/YFEhVLBD2m",1
"Duterte-Marcos walang pinag-iba! Parehong tuta, diktador, pasista!",2
"@carlos_rhodora I didnâ€™t want to leave but choose to migrate abroad because of the uncertainty of the Philippine government after President Marcos!  Looking back after more than 30 years, Iâ€™m glad I left!  Philippines need a leader to continue what President Duterte started.",0
di na kelangan ni duterte ng martial law kung karahasan pa rin ang sinasagot ng kapulisan sa mga mapayapang protesta #ACAB,1
Marcos. Duterte. MNL48 2nd General Election.  #NeverForget #NeverAgain  Please mute me if you disagree âœŒ,1
@brndngrn Di yan dahil Jan gawa nga ng May Grace Poe May Mar Roxas na nag pahati ng boto sa opposisyon. Kung Wala sana yang Grace Poe panalo na sana. 16M Lang po ang bumoto sa Pangulo Duterte na andami namang anomalya Gaya ng Pharmally.,0
"ABSCBNNews: @jacquemanabat ""Bakit takot na takot ang rehimeng Duterte sa mga protesta?""  A protester sits in front of the police barricade near QC Welcome Rotonda questioning why were they stopped from holding a protest despite secured permit. | via @jacâ€¦  https://t.co/cECSJUvSuC",1
"walang perfect pero look for a performance, grabeeee lang yung differences ng mga naging president unto Duterte came, yahh may mga shortcomings government at flaws pero indeed and Undeniably ang dami na din niyang nagawa compare sa mga naging president after marcos",1
"Ika-20 kasi ng Setyembre nang ianunsyo ni presidential spokesperson Harry Roque at ng Department of Education (DepEd) ang pilot implementation ng face-to-face classes sa mga low-risk areas pagdating sa virus, bagay na aprubado ni Pangulong Rodrigo Duterte. #COVID19PH",1
Duterte Marcos walang pinag-iba!,2
"President Rodrigo Duterte on Monday (Sept. 20) said he was not attacking but was merely asking for transparency from Philippine Red Crossâ€™ (PRC) chairman and chief executive officer (CEO), Sen. Richard Gordon.   https://t.co/XyeEr7cz6s",1
"Sa Commission on Human Rights na magsasagawa ng programa ang @PAHRAhr matapos silang harangin sa Welcome Rotonda.  Tuloy ang programa para manawagang ""Never Again to Duterte, Never Again to Marcos"" mamayang 4-6pm. (Screenshot from Christian Gultia)   @ABSCBNNews  https://t.co/NCwKHtpSoB",1
@ABSCBNNews @mikenavallo Isko Moreno? A neophyte mayor for 2 years is now a candidate for president? Just because he stood up against Duterte a month ago? #1Sambayn,0
Eto na si Inday Sarah Duterte and aming Presidente ðŸ‘ŠðŸ‘ŠðŸ‘ŠðŸ‘ŠðŸ‘ŠðŸ‘Š  https://t.co/xtbnJnBaIr  https://t.co/s0qVnvqLu9,1
"2016. Indignation rally in protest of Marcos Sr. being given a heroâ€™s burial.   Marcos raped and pillaged our country. Duterte gave him a heroâ€™s burial. Worse, he called him his â€œidolâ€ and seem to be following in his footsteps.  #NeverForget  #NeverAgain  #NeverAgainToMartialLaw  https://t.co/6ZivhFb1oH",0
@MiMiMinggay Busy si Duterte sa pagtanaw ng utang na loob sa mga taga Davao.,1
The groups also criticized the Duterte administration for following the Marcos' legacy of corruption and repression of rights amidst the COVID-19 pandemic. (@KathMCortez /davaotoday.com),1
"The main architect of Philippine President Rodrigo Duterte's drug war said Monday he would rather be ""convicted and even hanged"" by a Filipino court than a foreign one for his role in the deadly crackdown.  https://t.co/b7D28L6GKC  #AbogadoNews   @RRD_Davao",2
"There are lots of complaints on online classes and now, Duterte is trying to bring back face-to-face classes (limited), people still complainðŸ˜‘",1
"@tinanneyolo Pls no. Maybe he's better than duterte but, no.",1
#NeverAgain to marcos and duterte.  Saw this FB post and this really strikes me.  Please retweet and spread!  https://t.co/7OdFACLDTs,1
"If there were a cheat sheet for tyranny, Duterte sure is copying from Marcos. Rodrigo Duterte, in building his fascist regime, has seemed to have taken a page or two from Ferdinand Marcosâ€™ playbook.  #NeverAgain #NeverForget #ML49",1
@cnnphilippines @eimorpsantos @cathmodesto1 @pplmanuel Twitter should remove the limit of letter count. Napakahaba ng komento ko sa korapsyon sa gobyerno ni Duterte. Kainis.,1
#NeverAgain #NeverAgainToMartialLaw,2
WALANG HIYA! pinapatunayan lang nito na wala talagang pagkakaiba ang batas militar ni Marcos sa de facto martial law ni Duterte. Parehong dahas ang tugon sa mga mamamayan na gutom at naghuhirap sa ilalim ng tiraniya nila.  #NeverAgainToMartialLaw #StopTheAttacks #FightTyranny,2
"Kasabay ng paggunita sa masahol na Batas Militar, nagsagawa ng protesta at candle lighting ceremony ang iba't-ibang organisasyon ng kabataan upang singilin ang rehimeng Marcos at Duterte sa kanilang mga paglabag sa karapatang pantao ng masang Pilipino.  #NeverAgain #NeverForget",1
"I just want the Duterte administration to be over. We need new leaders, better administration.",1
Garapal yung Davao boys ni Duterte@â€˜no?,2
@MaamSyj mas may kwenta pa siguro mag nail cutter sa gabi. ksa makinig kay duterte..,1
DJHFKHJFHGDJ lagot si duterte kay Gordon,0
@PCIJdotOrg International Clown Court ðŸ¤¡  https://t.co/Qsxn4GngMW,1
"""No more historical repetitions. No more land grabbing. No more massacres. No more injustices. Now, more than ever, campus journalists echo the resounding chants of the broad masses to end Duterteâ€™s tyranny and dictatorship.""",2
#NeverAgain to Marcos and Duterte! Maarte tandem! Madadramang kriminal!!!,2
May obob ðŸ˜‚ kaya kayo laging talo ang goal niyo kasi ay how to beat the Duterteâ€™s lang. Ni wala kayong mga plataporma de gobyerno jusko ðŸ¤ª  https://t.co/YbXUswnT7F,2
"Wala nga bang nakaw na yaman ang mga Marcos?   Para kay Pangulong Duterte, wala daw patunay na nagnakaw ang mga Marcos. Pero para kay former PCGG Comm. Arthur Defensor, Sr., ang $500 million Swiss account deposits ng mga Marcos na naibalik sa Pilipinas ang ebidensya. #PressOnePH  https://t.co/jEmJEMBmw2",1
"Kasabay ng paggunita sa masahol na Batas Militar, nagsagawa ng protesta at candle lighting ceremony ang iba't-ibang organisasyon ng kabataan upang singilin ang rehimeng Marcos at Duterte sa kanilang mga paglabag sa karapatang pantao ng masang Pilipino.  #NeverAgain #NeverForget  https://t.co/rUim8znBMG",1
@Xiaorina_yxy alexa play traitor by Olivia Rodrigo Duterte ayy este Olivia Rodrigo*,1
"i love seeing papi rin, kian, alex, ja, and other friends na nagsheshare at nagpopost sa fb about politics re: duterte admin and martial law.   i'll treasure you all forever.",1
"@AlfredoGenom @IskoMoreno Kung hindi dahil kay Duterte at DENR Sec Roy Cimatu, malamang hanggang ngayon dagat pa rin ng tae at basura ang Manila Bay.",1
Ipinagpapanawagan din ang pagkundena sa pilit na pagrereplika ng administrasyong Duterte sa pang-aabuso sa karapatang pantao at pagnanakaw sa kaban ng bayan tulad ng ginawa ng diktador na si Marcos.  [3/4],1
"Isyu ng false positive PCR test result ng RedCross, sinisi ni Duterte kay Gordon.  Panoorin:  https://t.co/DjguhNS4L3  https://t.co/RS32qlQErL",0
@meow2prada alexa play traitor by Olivia Rodrigo Duterte ayy este Olivia Rodrigo*,0
"@BellaPerezRubio Overall Deputy Ombudsman Warren Rex Liong, former PS-DBM director and former lawyer of President Duterte, again assures lawmakers that he will voluntarily inhibit if the government's deals with Pharmally are brought before the ombudsman. | via @BellaPerezRubio  https://t.co/o7rxIF7uau",1
@Never_Spitious parehas lang din ngayon kay duterte...,1
@goodkidbikecity he fucking did whAT nakatira kami sa tabi ng ilog at ang tahi-tahimik rito. ang raming ibon na lumilibot. tangina nila sisirain nilang lahat iyan,1
"corruption and illegal drugs are both a big problem of the country but since the duterte admin did a good job to lessen illegal drugs, how can you stop corruption when you cant justify your answers when being asked in the senate. daydreamer.",1
@LakasNgTimog Araw araw akong nadadaan dyan sa Roax Blvd and I tell you this.. Sobrang proud ako pag nakikita ko yung SOLAR POWERED SEWERAGE TREATMENT FACILITY na nakatayo dun.. Pwede palang ganon.. ? SanA noon pala may ganyan na tayo.. Only in #DUTERTE time,1
"Duterte questions Gordon on PDAF, allegedly false positive COVID-19 cases in PRC labs - CNN Philippines  https://t.co/JkvfyvaRKA  https://t.co/utaXcj9JJH",1
"Overall Deputy Ombudsman Warren Rex Liong, former PS-DBM director and former lawyer of Pres. Duterte, again assures lawmakers that he will voluntarily inhibit if the government's deals with Pharmally are brought before the ombudsman. @PhilstarNews  https://t.co/tvOS5nsr5L",0
"Gordon tells Duterte: 'You are a bully': https://t.co/vMYVtk0thi via @ABSCBNNews  @DrTonyLeachon The Filipino people can fight back against ""bully"" Duterte.",2
"ALERT!  Ngayong araw ng komemorasyon ng Batas Militar, sapilitang pinigilan at hinarass ng mga berdugong militar ang mga nasa kilos-protesta.   Iginagawad ng pasistang rehimeng Duterte ang AFP-PNP bilang instrumento sa malawakang pambubusabos sa masa.   AFP-PNP ANG TERRORISTA!  https://t.co/rJQCXNblvY",1
Ayaw kay Duterte pero pinagtatanggol si Marcos. Yung mga sinasabi nya eh nabasa lang nya sa Facebook at Youtube.   Ako:  https://t.co/pSkXUXdlKR,1
"(Philippines * Martial Law survivors: Reject Marcosesâ€™ return to Palace, Duterteâ€™s bid to retain power) has been published on chineselgz -  https://t.co/cejiiv7asz",1
@iamsofiamariaa agoy...ðŸ¤£ðŸ¤£ðŸ¤£,0
Duterte drug war enforcer says prefers to be 'hanged' in the Philippines  https://t.co/IldsBd6wcP  Trump was the start of Tribulations!,2
PANOORIN: Hinarangan ng mga kapulisan ang mga progresibong grupo sa kanilang pagtungo sa Liwasang Bonifacio upang magprotesta sa 49th Martial Law Commemoration. Malinaw kung paano sinisiil ng rehimeng Duterte ang lehitimong panawagan ng sambayanang Pilipino.   #NeverAgain  https://t.co/aTLq5u3NGc,0
"Kasabay nito ang nagkakaisang sigaw na ibasura ang Terror Bill, kawalan ng pagkakaiba ng diktaturyang Marcos at Duterte, at tapusin ang rehimeng Duterte.  #NeverAgain #TumindigHuwagPaloko #DuterteWakasan",1
"Ang daming nag-unfollow sa akin noon dahil minadali ko raw si Robredo kahit komentaryo lang naman ang ginawa ko at wala naman akong kapangyarihan para makaapekto sa desisyon ni Robredo. Ngayong nag-iingay na ang mga anti-Duterte na kay Isko na lang, magpa-follow ba ulit kayo?",1
"Nakakatuwa na yung mga DDS friends ko sa FB, after nilang mafeel na the Duterte empire is falling apart, Bible verses na ang pinopost sa wall nila. Ang fun. Hahaha",0
@ABSCBNNews Marcos - Duterte 2022... Vanish those negative people in the country!!! Lalo na maksarili at mga kurakot. They're so afraid when Marcos comeback!!! Bakit Kaya??? Hmmm may tinatago kayo mga baho nyo mga traitor.,2
"DUTERTE, TAKOT SA BOSES NG MASANG PILIPINO!   #OustDuterteNOW #NeverAgain #NeverForget",2
The mobilization is part of the regionwide commemoration of the declaration of Martial Law.  This attack is a manifestation that Duterte's de facto martial law is no different to that of Marcos' dictatorship.  #NeverAgainToMartialLaw #StopTheAttacks #FightTyranny,1
"Mga DDS, anung mssabi nyo dito?! Sino cnungaling, itong sister ni Duterte or si Rodrigo and BBM?  #DDSMgaBuang",1
@iam_tony17 @inquirerdotnet Credibility not an issue bec Duterte has none.Filipinos wait on what Gordon wld say to PRRD tirades. Ang Tanong: Kelan matatakot sa Diyos at sa tao ang mga duwag sa gobyerno naging tanga sa katiwalian at kapalpakan ni digong? #DutertePalpak  #DuterteCorrupt,1
"How can we still trust the office of the Ombudsman on the issue of this dubious transactions between PS-DBM, DOH and Pharmally when the overall Deputy Ombudsman Warren Rex Liong, is Duterteâ€™s ex consultant and former director of PS-DBM?",1
â€œMarapat pa ring patuloy na singilin ang rehimeng Duterte sa mahigit isang taong pagkasadlak ng mga estudyante at guro sa ilalim ng palpak at pahirap na distance learning sapagkat siya ang natatanging bara upang tuluyang bumalik nang ligats ang mga,0
"paaralan upang magamit din ng mga estudyante ang mga pasilidad kagaya ng mga library at iba pa,â€ ayon kay MaÃ±ibo.  Naninindigan ang Unyon na kailangang gawing prayoridad ng administrasyong Duterte ang pagtugon sa krisis sa edukasyon. â€œWithstanding pa rin ang ating panawagan na",0
"PRESS RELEASE  September 21, 2021   NUSP: NUSP kay Duterte: Itaguyod ang mga rekisito ng ligtas na balik-eskwela sa pilot testing ng face-to-face classes!  Ayon kay Presidential Spokesperson Harry Roque, inaprubahan na ni Duterte ang pilot testing ng physical classes sa mga  https://t.co/13WkxBmVR3",1
Lodii paramdam cana man san ca haha ðŸ™ŠðŸ¤«,0
@GrowlHarhar Hahhahaha,0
@DocWillieOng AmennnðŸ™ðŸ™ðŸ™,0
Grabe every time I scroll sa fb meron akong inuunfollow. Nakakainis makakita ng mga posts about politics. Shuta! Nakakadiri ung mga ulol na ulol kay duterte. Tapos karamihan nasa ibang bansa. Uwi kayo dito para namnamin niyo pagkatanga niyo palibhasa di kayo nagsusuffer ðŸ™„ðŸ™„ðŸ™„,1
"TIGNAN: Sa kabila ng mga desperadong atake para pigilan ang mga protesta, patuloy na nanindigan at nanawagan ang mga mamamayan upang wakasan and diktadurya ni Duterte.   DUTERTE, WAKASAN!   #OustDuterteNOW #NeverAgain #NeverForget  https://t.co/sCfzdNtKTt",2
"""[T]he stakes are high in the 2022 elections, for Duterte and the country. Now is an opportune time to review and to reconsider the lessons of 1972."" #Opinion #ThoughtLeaders #PHVote #WeDecide   https://t.co/8P5gnN4ScA",1
Gordon to admin execs: Why let Duterte use you to destroy PH Red Cross?  https://t.co/Mx9PTnad5y,1
Ang kasalanan ng ama ay hindi kasalanan ng anak. Move on na. Best president former President Ferdinand Marcos and President Duterte  #marcos #istandfortonigonzaga,0
"marcos, duterte walang pinag iba! parehong tuta, diktador, pasista! @CapuleJanna  https://t.co/fVukQi0UWv",2
@ABSCBNNews #VoteWisely2022               Bato just now realising Duterte is old and ill. And that he's neither!              #CrimesAgainstHumanity  https://t.co/iiMEsCGoqQ,1
"@msfrenchtoast yes, COA is not under the Executive Branch. sad to say that most (if not all) of those under the Executive are compromised or at least have now the glaring appearance of being compromised, mainly because of the things duterte is doing now - vilifying the Senate investigations.",1
@GrowlHarhar Palalalain  ni pakyaw ang poverty!!,1
TINGNAN: Hinarangan ng mga kapulisan ang hanay ng mga manggagawa't magsasaka na patungo sa Liwasang Bonifacio upang gunitain ang ika-49 anibersaryo ng Batas Militar ni Marcos at labanan ang diktadura ni Duterte.   #NeverAgain #NeverForget #DuterteWakasan  https://t.co/5Y4E925y0h,2
@AlfredoGenom arroyo - jica study aquino - updated jica study duterte - implementation,1
"Inutang na pera at ninakaw na buhay nina Marcos at Duterte, pagbayarin! Itigil ang mga pagpaslang! Isulong ang hustisya at karapatang pantao! Tandaan: hinding-hindi pasisiil ang mga Pilipino sa diktaturya. Never forget! Never again to dictatorship!",1
Nakikiisa ang organisasyon sa pagtutol sa diktaturya ni Marcos at ng panibagong diktaturya sa ilalim ni Duterte. Kailanman ay hindi malilimot ang kataksilan na ginawa ng dalawang diktador sa Pilipinas.,1
Kaakibat din ang panawagang WAKASAN NA ANG REHIMENG DUTERTE na walang pinagkaiba kay Marcos.   #NeverForget #NeverAgain #DuterteWakasan  [3/3]  https://t.co/WvKknYKNho,2
"Marcos apologists,Leni apologists,Duterte apologists??pwede pala sila lagyan lahat ng apologists,bakit negative ang dating pag Marcos apologists,sino nagpasimula?",1
Binigyang-diin ni Senador Ronald â€œBatoâ€ dela Rosa na walang nangyaring â€˜crime against humanityâ€™ sa Pilipinas sa ilalim ng administrasyon ni Pangulong Rodrigo Duterte.  https://t.co/Jchtnhb5KQ #TunayNaTabloidista  #AbanteNews  #RonaldDelaRosa,2
"Kasabihan:  Dati..ang kasabihan, may pera sa BASURA.  Ngayong panahon ni Duterte, level up na... may pera sa PANDEMYA.",1
"@heartofemmaus Both bbm and duterte naman ang kalaban, personal na galit siguro ung tinutukoy niya",0
Gordon returns Duterte's dare: Do your worst  https://t.co/2B4qzRESZo  https://t.co/Vlkpq8tnqL,1
@manilabulletin What huge Chinese investments?! Duterte bowed down to Xi Jinping for the last five years and we still see a trickle of Chinese investments. The best course for PH is to make its economy strong and ideal for investments without kowtowing to others. This is in our best interest.,2
"THREAD: MARCOS, DUTERTE, WALANG PINAG-IBA!: #RememberingMartialLaw   Golden Age? Best President? Thatâ€™s historical revisionism! Read and understand the data to see the Greatest robbery of the Government! See the traces in the present? ðŸ§ðŸ‘£   #NeverForget #NeverAgain  https://t.co/qzk0TO3JFK",2
"â€˜HINDI AKO DUWAGâ€™  Matapang na bumuwelta si Sen. Gordon laban sa mga tirada ni Pang. Duterte sa kanya. Aniya, hindi siya natatakot sa kahit anong puwedeng gawin ng pangulo lalo't puro banta lang naman ito 'pag nakatatanggap ng kritisismo.  BASAHIN:  https://t.co/t1C1gPJfhE  https://t.co/cN4FhmrFfB",1
"President Rodrigo Duterte has allowed the conduct of limited face-to-face classes in 120 schools in low-risk areas, the Department of Education (@DepEd_PH) said. #thepostph #phstudenttambayan  https://t.co/S8S9Mg6lEH",1
"@ggonefan At lalong lalo wag mong ipamukha sa akin yang ginawa ni Noynoy sa panahon nya dahil kaya nanjan si Duterte dahil sukang suka na ang mga tao sa Yolandafunds, Dengvaxia, SAF44, HaciendaLuisita, PDAF, Philhealth ni Risa, Dalian trains, etc etc. Worst pres ever.",1
"I don't care if troll or legit ba 'yung mga account na 'yun, pero putangina nakakatakot talaga pag pinamunuan ulit tayo ng isa pang Duterte or Marcos.",1
Nakakagulat ung book selling group na member ako sa FB daming Marcos apologist ðŸ™ƒ Akala ko tlaga pag mahilig magbasa d naniniwala sa nga ganon guess I'm wrong again dami kcing ayaw kay Duterte sa group na kaya kala nman lumipat lng pala...Nakakawalang gana tuloy d2 sa PinasðŸ˜’,1
@GregGAndres1 Korek kaya nga bye abnoy na naabo!!,0
"Human Rights Violation sa panahon ng Martial law sa ilalim ng regimeng Marcos.   Kaakibat nito ay ang panawagang wakasan na ang rehimeng PAHIRAP, PABAYA, INUTIL AT PASISTA ng administrayong Duterte.  #NeverForget #NeverAgain #DuterteWakasan  (2/2)",2
@crishenmar NO TO DUTERTE AND MARCOS SUMALI KAPA SA PPB JUSQ DI KA PWEDE DON BAWAL DON DDS AT MARCOSIST,2
Rodrigo Roa Duterte: The President  https://t.co/tBeoQd6yWh,0
"Noong martial law, isang henerasyon ng magagaling na kabataan ang pinagpapatay dahil sa pagmamahal sa bayan; sina Duterte, yung mga naiwang wala namang kwenta, sila nalang ang pinagtitiisan natin ngayon.",0
"Marcos Duterte walang pinag-iba,                                             parehong pasista, pumapatay sila!  #NeverAgainToMartialLaw  #NeverForget",0
@oj_arbolario Rodrigo Roa Duterte: The President,1
@crishenmar no to duterte and marcos YES TO PRINCESS PRETTY LENI OMGðŸ˜ðŸ¥°ðŸ’“,1
"I really feel bad for these anti-vaxxers. Kaso they refuse to listen to reason. Galit sila sa ""big pharma"" kuno, pero keri lang sila sa Pharmally kasi friends of Duterte naman sila. Yikers.  https://t.co/pL7gWoCriQ",1
Me tuwing iniisip ko kung sino si Oust at kaano ano niya si Duterte  https://t.co/j5xdrvR4S1,1
@DesOblefias @MamaHopia @rod_pinochet @MannyPacquiao Absolutely true!!,0
"TIGNAN: Ngayong Pambansang Araw ng Protesta, dumagsa ang libu-libong mamamayan sa Liwasang Bonifacio, Manila, upang kundenahin ang korapsyon at pasismo ng mga diktador na Marcos at Duterte.   #NeverForget #NeverAgain #AbolishNTFELCAC #DuterteWakasan  https://t.co/PGKw6kSyvz",1
"In 1971, Rey Casambre, then Physics and Math teacher at UP-Baguio, was arrested and interrogated over the Plaza Miranda bombing. He was arrested again in 2018 after Pres. Duterte signed EO No. 70 that established the National Task Force to End Local Communist Armed Conflict.  https://t.co/egXnyI7qoj",0
Sisiguraduhin ni Pangulong Rodrigo Duterte na ibabalik sa dating pagkatao si Senador Gordon.  https://t.co/JA2WAHLEB4 #TunayNaTabloidista  #AbanteNews,1
"Ayusin mo muna balwarte mo,bago ka mangako ng langit,wag pairalin ang utak 3 months polsci!!  https://t.co/imq43ZIfHx",1
President Rodrigo R. Duterte: Save the Nation! Duterte Resign! - Sign the Petition!  https://t.co/EwWAhK4rBu via @ChangePilipinas,2
President Rodrigo R. Duterte: Save the Nation! Duterte Resign! - Sign the Petition!  https://t.co/buMMEHuGDV via @ChangePilipinas,2
@ajslow20 @MyIdolAdler @inquirerdotnet trueee wag kiyo iboto si duterte sa pag ka bise!!!!,1
@jmschumey isama na pati ninakaw ng duterte cabal! ng pdaf scammers!,1
"ang hirap ilagay ang ""Duterte"" at ""kahangahanga"" in one sentence ðŸ˜”",1
Q&amp;A: The International Criminal Court Goes After Duterteâ€™s Drug War â€“ Philippine Center for Investigative Journalism  ChronLaw International Criminal Court News  https://t.co/MPWL0hqDwG  #InternationalCriminalCourt #news #law #attorney #lawyer,0
NO TO MARCOS NO TO DUTERTE,1
Marcos. Duterte. #NeverForget #NeverAgain,1
"@YouDu30 @MyIdolAdler @inquirerdotnet DDS lang mga tanga kse nanalo lng nman si duterte dahil sa internet, gawa ni tulfo at mocha uson pero kung wla mga troll di mnanalo yan. nauto nila karamihan sa luzon",2
swimming na sana kaso level 4 eme eme din pala ang rizal huhuhuhuhuhhhh duterte and friends pangit kasalanan nyo lahat ng to,1
"Duterte Law Office  Specialization: Hiding corrupt practices of criminal chinese conducting business in the Philippines particularly with gov't instrumentalities.  Results are guaranteed and will get immediate attention. The cabinet, military &amp; police are on our side too!  ðŸ¤£ðŸ˜ ðŸ™„",1
"@DenisMacShane Duterte came in wanting to be friends with China and got rolled over. Xi has, and is, losing friends rapidly.",1
Yung todo defend palang sila kay duterte dimona kinakaya. Ngayon dinedefend naman nila yung martial law ðŸ¥´  https://t.co/DRsBOAChfe,1
"Oh paano na ng ginawa ninyo ang crime against humanity ang yayabang ninyo namayagpag kayo,and now ano bahag buntot ninyo,you deserve to be punished with your President Duterte.ðŸ˜¡",1
@ANCALERTS tutal kababayan daw si duterte sabi ng nanay  artsy fartsy cocaine with fentanyl,1
AYAW KAY DUTERTE PERO GUSTO KAY MARCOS ??????????? DAMN PICK A SIDE,2
"PABAHAY SA MGA MAHIHIRAP, SAGOT NG ADMINISTRASYONG DUTERTE!  Bilang bahagi ng development goals ng bansa, isa sa mga proyektong pinapaigting ng administrayong Duterte ay ang mabigyan ng disenteng bahay ang ating mga kababayang mahihirap.  #DuterteLegacy #workingPCOO  https://t.co/ShCgIRF5c0",0
"PABAHAY SA MGA MAHIHIRAP, SAGOT NG ADMINISTRASYONG DUTERTE!  Bilang bahagi ng development goals ng bansa, isa sa mga proyektong pinapaigting ng administrayong Duterte ay ang mabigyan ng disenteng bahay ang ating mga kababayang mahihirap.  #DuterteLegacy #workingPCOO  https://t.co/128a1rWNcF",0
@PinoyAkoBlog @John_Rred at pinagpatuloy pa ito ni duterte!sabi nga niya duterte: mamatay kayo sa gutom! wala akong pakialam!,2
"@michas4580 Good!   Kick out Duterte, kick out Chinese investors like those behind Pharmally, shabu laboratories, shabu smuggling, POGOs, casinos, fake pharmaceuticals, counterfeit luxury items &amp; what-have-you.  It's like hitting 2 ugly vultures with 1 stone.",1
"PRESIDENT Rodrigo Duterte has not yielded an inch in his ongoing word war against Senator Richard Gordon, who is currently investigating the alleged anomalies surrounding Pharmally Corporation #pharmally #OpinYon #WeTakeAStandÂ     https://t.co/fUgagTUyUD",1
Marcos at Duterte: Paano sila magkatulad?  https://t.co/KWCoOYxns8 via @YouTube,0
@iggymanzanow @reyna_elena Palit an si Duterte sa 2022? Okay BBM sa 2022.,1
ISKO-LENI; PACQUIAO-ELEAZAR; CAYETANO-DUTERTE OÂ MARCOS-DUTERTE  https://t.co/jqTit3qH5Z,0
@cnnphilippines KICKBACK PA MORE!! DUTERTE AND THE GANG!!!,1
Similar to Duterte,0
"Duterte has surpassed Marcos in terms of the worst parameters. Number of people murdered in 5 yrs (est at 30,000) by state forces under his bogus â€œwar on drugsâ€ is ten times more than the 3,000 people massacred and ""salvaged"" by military/police forces under 14 yrs of Marcos.  https://t.co/wsuYTElHh9",1
Laganap din ang extrajudicial killings sa panahong Marcos na hindi maitatangging bahagi rin ng administrasyong Duterte.,2
"Ngayon ang ika-49 taon ng Martial Law, magbalik tanaw tayo sa kalupitang hinataw nito sa mga biktima ng pasismo mula sa diktador na si Marcos. Ang laganap na paglabag sa karapatang pantao, pagkontrol sa midya, at korapsyon ay mahahalintulad sa palpak na pamumuno ni Duterte.  https://t.co/U3xVDZPy38",1
The markets are all dumping :(,0
